review,sentiment
"It's starts off with a lot of promise. However, ends up as ""meh!""
The VFX and thrills are worth their mettle. The special appearances add that excitement, by the end of it this looks a little overdone and forced. It starts pretty much on the face of it that big wigs are constantly making appearances, just out of their camaraderie and respect for Shah Rukh and Gauri.
The script totally falls flat and there are too many missess. It's as though the makers kept suffering partial memory loss throughout. For example: there is a whole episode dedicated to Jaraj and Avtar sticking a friendship, and there is a follow up to it when Avtar calls Jaraj to join them as a friend. Where Jaraj even says he has news to share about Aasmaan. But suddenly happens to see Aasmaan's kidnapping by Gafoor's men and his intentions and loyalties change track, without much of an explanation.
Then again: the whole Gafoor track seems to have gaps, it's brought in and out of the story in a very uncohessive and arbitrary way. It's as though the makers keep remembering and then keep forgetting him.
Sameer seems to disappear almost suddenly as if he was never part of the story.
All in all even if it's seen as a masala entertainer, it doesn't do justice to that genre, as every track feels incomplete and erratic.
It's odd that Shah Rukh who would have the best script writers and editors at his disposal would end up doing such shoddy work.
The VFX is a good wrapping paper around this very unthoughtful gift for the audience.
Whoever is giving this one 5 stars or is saying great things about this show, is clearly a paid reviewer.
I mean a brilliant film like Rocky Aur Rani ki Prem Kahani has 6.5 on IMDb. But this show gets 7.8, it's absolutely unthinkable and has to be rigged!",1
"New era of Bollywood began...
Series is awesome all types of combinations are in this. You can't feel bore while watching this.
Just remember Vulgarity is there so don't watch with family. Abusive language or some 18+ visuals are there.

All cast of ""ba***ds of bollywood"" did a great work and thanks to ARYAN KHAN how professionally managed all of them in a series.

Aryan khan GOiN to be GREATEST OF All TIME with grace of 👑SRK...",1
"Entertaining web series seen after a longtime after AARYA and Family Man. Hilarious in some parts.
All 7 episodes made us seated and good to watch. GenZ ka nocare attitude as of Shaumik perfectly reflects the kiddos of tday's time. 
Hardcore desi Indian slangs bhurjied with angreezi slangs. Reason of fight was JUST UNEXPECTED AND OUT N OUT FUNNY.
Can be watched multiple times.
All highshot productions under one roof. LAMBA CHALEGAA..,",1
"What an awesome movie! It’s packed with fun from start to finish, and honestly, Raghav stole the show—his energy and timing were just amazing. Also, if this is really Aryan Khan’s first movie as a director, then wow… what a debut! Can’t wait to see what he creates next, and hoping the next season comes soon.",1
"Nobody was ready for this... 
If you love Meta Stuff, This series is gonna be absolutely bonkers 😭
Bads Of Bollywood is insanely Entertaining ✨✨✨✨✨
Director - Aryan Khan cooked it 😅🔥
He didn't hesitate to take on Backdrop things happen in Bollywood.
Bobby Deol - Lord for a reason 🙏 
Lakshay - Shine On ✨
Manoj Pahwa - Died Laughing 😆😂
Raghav Juyal - Killed It🫂🫡

The day is not long when he going to Direct Shah Rukh Khan or any other fukcing actor on planet Earth... 🥳",1
"Congratulations Aryan Khan! 
I just loved all of it. From beginning to the end. Characters well potrayed and played. The fusion of drama and comedy made me watch it in one go. Raghaav OMG, only you could do this as PERVEZ🙌.

Keep throwing this kinds to the public, looking forward to such endless creation @ARAYAN KHAN.
 Love to Baaaaa……..ds of BOLLYWOOD❤️",1
"If you’ve ever wanted to waste 8–10 hours of your life, just pick the bads of Bollywood series. Same gangster stories, same family drama, same “love triangle” nonsense. Honestly, Bollywood should start giving loyalty cards for how often they copy-paste their own scripts. Every character either screams like they’re in a wrestling match or cries like someone stole their Wi-Fi. Subtlety? Never heard of it. One episode’s worth of story is shamelessly dragged it. Cheesy one-liners, cringe “gyaan”, and dialogues that sound like they were written at 2 AM on caffeine overdose. Designer clothes, glossy sets, and actors too busy showing off. Story? Oh, that’s optional in Bollywood. Want abuses? Throw them in. Want random bold scenes? Add them, even if the plot doesn’t need it. Want logic? Sorry, that’s out of stock. After hours of your patience, you’ll either get a lazy open ending or a finale so bad, you’ll wish you never started. 🤦🤦🤦",0
"Aryan Khan’s directorial debut The Bada of Bollywood is a vibrant, ambitious and emotionally rich film that signals the arrival of a powerful new voice in Indian cinema. From the very first frame, it is clear that Aryan has a sharp eye for detail and a confident grip over storytelling. He crafts a world that feels at once glamorous and authentic, drawing viewers deep into the lives of his characters without ever losing sight of the larger picture.",1
"Wow what a Master peace ✌️ seriously Aryan khan no need to prove him self as big tag of nepo kids hi wil handle is father LEGACY in iconic way bravo Superb direction story line missing some wher but the concept is good the bollywood nepo kid exposing the bollywood in lethal way .
Actors also done there job brilliantly I waited and awake to complete the series 
Wish u all the best junior king khan",1
"The bads of Bollywood..Wonderful series...Wow Aryan Khan has directed it beautifully, no one would have thought that your first series will be like this, bring it forward too, your show looked very lovely..

The way you have cast stars in it...like Shahrukh Khan, Salman Khan, Aamir Khan, Ranbir Kapoor and many more people...this is the first time that you have cast someone like this...

We liked your series so much that we can tell you what else...and we watched it just for you...keep doing your work like this...now such a show and such a huge cast, perhaps no one will be able to do what you did.",1
