"wA1Bge src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a-/ALV-UjUnhg9_BR0BWnsULa-kGI_wVESsGb7o0aNs-F8dzY_jj2d-1Fk=s128-w32-d-h32-cc-rp","Ahana Pattnaik","a week ago","Loved it sooooo much! 
The parallels, the completing the circle, the Easter eggs, the plot twists, the references, the irony. Everything! 

The best part of it all? Aryan khan. Unlike other nepo babies who actually like they have to work hard *just* like the outsiders to build their careers, he proved how using your privileges right can make all the difference. He had the access to the resources and he freakin used it right! Loved everything about it. 

And then there's the title. Boy oh boy. You absolute genius. Hiding the ""star"" in the name so clearly, my gosh! 

Looking forward to more brilliant pieces by Aryan and team!","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjVH_shyrWzPo8dS6rFs0jxluPCfuxmLjObLQdqOFKizNEBG1EHm_A=s128-w32-d-h32-cc-rp","Shashank Avvaru","a week ago","What a pleasant surprise! It's Bollywood's version of Entourage, with a strong dose of action sprinkled toward the third act. Aryan is competent with keeping the drama moving and presenting spectacle, but the comedy in the show is the real star. The laughs have a nostalgic nineties feel in the best possible way. Yes, it is partly a cameo fest, but each celeb adds weight and a fun wrinkle to the series. Definitely worth your time! 

""AKHA BOLLYWOOD EK TARAF..."" 😉","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIuzG4Wv298XAD1odA4nMT-N5tU1VUMFEPczoR4OdS8K0Wg9Q=s128-w32-d-h32-cc-rp","Mohit Sharma","a week ago","Good fun... Awesome mixture of comedy, drama, thrill and little bit of romance. Binged Watched it. Every character has been carefully crafted and been taken mostly from Shahrukh Khan's previous films. Manoj Pahwa & Raghav are to me the stand out performers. Bobby Deol is what he does best - intense, ruthless. Also liked Bobby Deol's bodyguard Sukkhi :) What a gentle giant.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocJ5-6thDE1PR5Mns6RkbWq5e-Td6X4Zh4PJ-KM9EvHh-TKOLw=s128-w32-d-h32-cc-rp","abhishek roy","a week ago","The show starts off with a bang and keeps the audience hooked throughout. The meta humor and slight digs at the people around the industry are also done in a refreshing way. Cameos don't feel forced and you want to root for the MC. Well written, well shot and well performed by everyone involved.

Superb debut for Aryan. Lakshya and Raghav are a hit duo.","You and 4 other people found this helpful.","4 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjW3YhGKrENIm7n5SIBeoxFTFMOk_ifiLVWjvqJf5-jeCbZdGaqP=s128-w32-d-h32-cc-rp","Ruchira Ghosh","a week ago","It's starts off with a lot of promise. However, ends up as ""meh!""
The VFX and thrills are worth their mettle. The special appearances add that excitement, by the end of it this looks a little overdone and forced. It starts pretty much on the face of it that big wigs are constantly making appearances, just out of their camaraderie and respect for Shah Rukh and Gauri.
The script totally falls flat and there are too many missess. It's as though the makers kept suffering partial memory loss throughout. For example: there is a whole episode dedicated to Jaraj and Avtar sticking a friendship, and there is a follow up to it when Avtar calls Jaraj to join them as a friend. Where Jaraj even says he has news to share about Aasmaan. But suddenly happens to see Aasmaan's kidnapping by Gafoor's men and his intentions and loyalties change track, without much of an explanation.
Then again: the whole Gafoor track seems to have gaps, it's brought in and out of the story in a very uncohessive and arbitrary way. It's as though the makers keep remembering and then keep forgetting him.
Sameer seems to disappear almost suddenly as if he was never part of the story.
All in all even if it's seen as a masala entertainer, it doesn't do justice to that genre, as every track feels incomplete and erratic.
It's odd that Shah Rukh who would have the best script writers and editors at his disposal would end up doing such shoddy work.
The VFX is a good wrapping paper around this very unthoughtful gift for the audience.
Whoever is giving this one 5 stars or is saying great things about this show, is clearly a paid reviewer.
I mean a brilliant film like Rocky Aur Rani ki Prem Kahani has 6.5 on IMDb. But this show gets 7.8, it's absolutely unthinkable and has to be rigged!","You and 4 other people found this helpful.","4 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXV-arGb3Ft7QfyzLPGZ3fzzul8Gvgo-jwq3NqE1k6OzHIlJDlFVQ=s128-w32-d-h32-cc-rp","Yuvraj Valmiki","3 days ago","New era of Bollywood began...
Series is awesome all types of combinations are in this. You can't feel bore while watching this.
Just remember Vulgarity is there so don't watch with family. Abusive language or some 18+ visuals are there.

All cast of ""ba***ds of bollywood"" did a great work and thanks to ARYAN KHAN how professionally managed all of them in a series.

Aryan khan GOiN to be GREATEST OF All TIME with grace of 👑SRK...","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocIycbThmZy5Yn0ANJ5slixIyBQevwkQAjBnlkyfUUNhGvqayQ=s128-w32-d-h32-cc-rp","Reshma Mathur","a week ago","Entertaining web series seen after a longtime after AARYA and Family Man. Hilarious in some parts.
All 7 episodes made us seated and good to watch. GenZ ka nocare attitude as of Shaumik perfectly reflects the kiddos of tday's time. 
Hardcore desi Indian slangs bhurjied with angreezi slangs. Reason of fight was JUST UNEXPECTED AND OUT N OUT FUNNY.
Can be watched multiple times.
All highshot productions under one roof. LAMBA CHALEGAA..,","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocLCCd_OxHYLKKpHlX9-vCFwipZ3oDHS_RkvtKANgfuO_vQLMw=s128-w32-d-h32-cc-rp","Mohammad Irfan chowdhury","a week ago","What an awesome movie! It’s packed with fun from start to finish, and honestly, Raghav stole the show—his energy and timing were just amazing. Also, if this is really Aryan Khan’s first movie as a director, then wow… what a debut! Can’t wait to see what he creates next, and hoping the next season comes soon.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXQAayb908Qy7El-tCTvMCMH6LAdZ755dN5q3bXMhPNgTA4CUm0oQ=s128-w32-d-h32-cc-rp","Akshay Wankhade","a week ago","Nobody was ready for this... 
If you love Meta Stuff, This series is gonna be absolutely bonkers 😭
Bads Of Bollywood is insanely Entertaining ✨✨✨✨✨
Director - Aryan Khan cooked it 😅🔥
He didn't hesitate to take on Backdrop things happen in Bollywood.
Bobby Deol - Lord for a reason 🙏 
Lakshay - Shine On ✨
Manoj Pahwa - Died Laughing 😆😂
Raghav Juyal - Killed It🫂🫡

The day is not long when he going to Direct Shah Rukh Khan or any other fukcing actor on planet Earth... 🥳","You and 4 other people found this helpful.","4 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocIjrDJc_3-Qhs-TwLMZL8o-ELui8d_OBqn9xnmCifw3SEunpSY=s128-w32-d-h32-cc-rp","alisha saru","a week ago","Congratulations Aryan Khan! 
I just loved all of it. From beginning to the end. Characters well potrayed and played. The fusion of drama and comedy made me watch it in one go. Raghaav OMG, only you could do this as PERVEZ🙌.

Keep throwing this kinds to the public, looking forward to such endless creation @ARAYAN KHAN.
 Love to Baaaaa……..ds of BOLLYWOOD❤️","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocJc48-545OSSb-jfttjPUKL9ROsMRDIpCzvAj8GY9nwwQo7fw=s128-w32-d-h32-cc-rp","Charu Patel","a week ago","If you’ve ever wanted to waste 8–10 hours of your life, just pick the bads of Bollywood series. Same gangster stories, same family drama, same “love triangle” nonsense. Honestly, Bollywood should start giving loyalty cards for how often they copy-paste their own scripts. Every character either screams like they’re in a wrestling match or cries like someone stole their Wi-Fi. Subtlety? Never heard of it. One episode’s worth of story is shamelessly dragged it. Cheesy one-liners, cringe “gyaan”, and dialogues that sound like they were written at 2 AM on caffeine overdose. Designer clothes, glossy sets, and actors too busy showing off. Story? Oh, that’s optional in Bollywood. Want abuses? Throw them in. Want random bold scenes? Add them, even if the plot doesn’t need it. Want logic? Sorry, that’s out of stock. After hours of your patience, you’ll either get a lazy open ending or a finale so bad, you’ll wish you never started. 🤦🤦🤦","You and 23 other people found this helpful.","23 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUzhyhkwSuBDWZHqen2RyK_OEHyPuq5-0_yNlIXx8UBHUMBfxRHsA=s128-w32-d-h32-cc-rp","Abrahim","a week ago","Aryan Khan’s directorial debut The Bada of Bollywood is a vibrant, ambitious and emotionally rich film that signals the arrival of a powerful new voice in Indian cinema. From the very first frame, it is clear that Aryan has a sharp eye for detail and a confident grip over storytelling. He crafts a world that feels at once glamorous and authentic, drawing viewers deep into the lives of his characters without ever losing sight of the larger picture.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUiiswpgMBYX1-sxnrdEJYNS11faLfezSXZgvHLjTohfmlzfr67=s128-w32-d-h32-cc-rp","Googly 007","a week ago","Wow what a Master peace ✌️ seriously Aryan khan no need to prove him self as big tag of nepo kids hi wil handle is father LEGACY in iconic way bravo Superb direction story line missing some wher but the concept is good the bollywood nepo kid exposing the bollywood in lethal way .
Actors also done there job brilliantly I waited and awake to complete the series 
Wish u all the best junior king khan","You and 20 other people found this helpful.","20 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXaa6RY3SitvhFUX0PqALRTXTQRFyI_1hoaO7wagg6xbdvj5VHuuA=s128-w32-d-h32-cc-rp","Sohail khan","a week ago","The bads of Bollywood..Wonderful series...Wow Aryan Khan has directed it beautifully, no one would have thought that your first series will be like this, bring it forward too, your show looked very lovely..

The way you have cast stars in it...like Shahrukh Khan, Salman Khan, Aamir Khan, Ranbir Kapoor and many more people...this is the first time that you have cast someone like this...

We liked your series so much that we can tell you what else...and we watched it just for you...keep doing your work like this...now such a show and such a huge cast, perhaps no one will be able to do what you did.","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocJZ51HSlzesTPL-j0Ljze6J3X6mIF3oNVTUfzbTnniMiQhY9DY=s128-w32-d-h32-cc-rp","Anushka Shinde","a week ago","Aryan Khan makes a smashing debut as director with The Bads of Bollywood—a witty, stylish, and razor-sharp satire on the glamour and chaos of the film industry. Lakshya shines in the lead, balancing ambition with vulnerability, while the ensemble adds colour and bite. The show stumbles a bit in pacing, but Aryan’s vision never wavers. After all, a director’s job is to bring the written characters to life—and he’s done it with remarkable finesse. What a debut!","You found this helpful.","Was this review helpful to you?"
