"wA1Bge src","FmcO7b","vWB2ve","T7nuU 2","WHxBId","gjvCCd"
"https://lh3.googleusercontent.com/a-/ALV-UjWX6TO0kFfCki-TOrhltiQNFeS5Lunx5t9tF9ThBEUPup_mDv2c2Q=s128-w32-d-h32-cc-rp","Asad Khan","a year ago","It's been 46 years since it's release so there's definitely a vast difference in comparison to today's cinema. The Godfather needs patience as the movie is slow. The political strategies are nice and enjoyable to watch but they aren't mind-blowing.

Anyway, the cast delivers an amazing job. Al Pacino is charming and his style will always be remembered in the years to come.","You and 26 other people found this helpful.","26 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjXKUG5Zme3P-9MXpbJ84ARfBabmvMi6yvgdzoPfqe7YeEIaqqHt=s128-w32-d-h32-cc-rp","RoverUK for Gardening and Books online shop","10 months ago","If you haven't seen it then I am in agreement with most people, it is a must watch film. As you know it's a gangster flick. Well written, well directed and good acting. Quite long but every minute on the reel is needed. One of those films that everyone says they've seen (like everyone has read 1984), but if you haven't, you're in for a treat.
Bit of trivia Pacino is only 14 years younger that Brando.","You and 1 other person found this helpful.","1 person found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocKn5ROt2THK2QKKmfZkYLYNK8G3phsQEU2pWdGhjECpHK9UQQ=s128-w32-d-h32-cc-rp","Bob Wilson","5 years ago","I've watched this movie, more times than I can remember (along with pt2). It is without doubt, the finest film in its,  or any category I have ever seen. 
 ""The Godfather"" has reached legendary status (and rightly so). Movies that came after are judged by this masterpiece. 
  I envy those who have yet to see it. Because this movie will leave you breathless,  I assure you.","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUeM84Mmxnymcmq8dRpvx2f5wUACFB6uCjHsRhEN5QrmGQjvFLH=s128-w32-d-h32-cc-rp","Muhammad Ali Imran","5 years ago","Director did justice with the story. Casting couldn't be more better. Al-Pacino played a role of good and obedient son in the movie and he gave all the respect to the Marlon Brandon. He learned a lot from this movie which we can see in next decades.

This movie is a trade mark for directors, writers, actors.
Missing these type of movies.","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjWne_90n5uuY9nhMdNg8O3X4sTmCkWyo-jdPbIHJ7Zh0ymcudRH=s128-w32-d-h32-cc-rp","angrej kumar","7 years ago","The Godfather's whole series is really the blockbuster and I will say it's the movie of the century that enhanced the excellence of American Cinema. The actors in this portraited by are surely worth applause. Specially Michael Corleone played by Al Pacino is above all in excellence. Hats off to him. 
The Greatest Movie of all time, I must say.
       Angrej Kumar                           Thanks","You and 25 other people found this helpful.","25 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocLPmilxlf7NUBNJt5OoAWfgA7uaS_V1ES8Zhqhi5ju1EJu84w=s128-w32-d-h32-cc-rp","Teresa Hall","a year ago","The Godfather is directed in such a way, with Coppola's nostalgic artistic eye and style, as to bring you into the Italian world of the crime syndicate, viewing it from their prospective. The viewer becomes immersed in the scenes, especially the languid country shots of Sicily. As captivating as Marlon Brando is as the Godfather playing a scuzzy and refined figurehead of the family, not an easy task, but within this great actor's talents, Al Pacino steals the show with his understated and controlled portrayal of Mike Corleone as the new Don of the family, waiting until after his father's death to exact revenge for wrongs against his father and brother. You are never quite sure what he is going to do next...","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocINctIbbiOP1YvNy09HLbW3WP1305ETHgjwcf2XOharOw8SsQ=s128-w32-d-h32-cc-rp","Khushi Singh","a month ago","GODFATHER 
This book was really amazing,full of crime thriller and best thing is the 
 ‘DON CORLEONE ‘s character which is is very kind hearted towards people whoever came to god father for help he never gave disappointed BUT god father’s rule is give and take . His character was  very intrsting how he made their relationship between outsiders and love the way he protect there family  …must must must read this novel to understand DON ‘S MASTERMIND 

⭐️⭐️⭐️⭐️","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a/ACg8ocKuwuYk8IyfN3yfy4FLJ_nspkczla4o217QakyfTIYzk3leni7w=s128-w32-d-h32-cc-rp","Sujith Peddireddy","5 years ago","A movie that certainly does not need a review for sure . One of the the best movies ever made . And the top class acting of Marlon Brando and Al Pacino and Diane Keaton gets the movie on the top. The godfather has a runtime of more than three hours which sounds a bit long , but the acting and the nail biting story have succeeded in always keeping you on your toes .","You and 2 other people found this helpful.","2 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjUqf3xD4U9sSETJGRrqxkt-PH5W0YwSEBbAGBdszpSj3jsjmvwXEQ=s128-w32-d-h32-cc-rp","Cathbert P. Kakiziba","3 years ago","Number one movie in my book. Don Corleone teaches men of all the generations on how to run their families and businesses. Though Mike lived too long to see his heroic version turned into villain, there are a lot of lessons from him too. I will recommend this movie to all the fellas in my circle to save the coming generation from ongoing parenting disasters.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjVQlStC1TzTzARFBI7WHS0TV7oE5jHRi57---zIaKwCclHsP1I=s128-w32-d-h32-cc-rp","larry wilson","7 months ago","This movie moves along well building characters and is a fascinating and interesting film. It is a time period piece that draws you in and never lets up, and  once the shooting starts , it’s non stop action throughout the rest of the film.It has one of the best all star lineups that you’ve ever seen. Great movie, highly recommended!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjXAkBspYtMYjU7dj3n2VHGmlmuucl8lksdH-4vYLW5YOYQpI8f6=s128-w32-d-h32-cc-rp","Jay Gadhvi","6 years ago","The Movie is Timeless and It Dosent Matter if you watch it After 100-200 years The Movie will Still hold you with its Story.I think Pacino Should Have Won an Oscar For This. Great Cast Choice. The Best Thing is the Actors in the Movie Will Never Slip out of the Character We would surly feel that They are Real and Authenticate.","You and 3 other people found this helpful.","3 people found this helpful."
"https://lh3.googleusercontent.com/a-/ALV-UjU1bg2JFY5kTDPRd_un2dLCno8U_jseojQFmo4OSJdsCU6XafWL=s128-w32-d-h32-cc-rp","Jacquelyn Jobe","3 years ago","My favorite movie.  I love all the characters and quote many of the lines to my friends and family.  
""Leave the gun, take the cannoli.""
""I'm gonna make him an offer he can't refuse.""
""His brains or his signature will be on the contract.""
""A man who doesn't spend time with his family can never be a real man.""
""Revenge is a dish best served cold.""

BEST MOVIE EVER!!!!","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjWcJKYPtFyPVzuwpHuS5iWdoXp8gcZ30XqfXUk7RwHO0d96AJA=s128-w32-d-h32-cc-rp","Bhaumik Shah","a year ago","i saw the first part. Movie had introduced new way to showcase the gangster culture in Europe. The film contains all emotions, love, affection, jealously, ambitions and many. What a life those gangsters were maintain. So called educated killers who are having their moto in their business. For them, crime is a well organised business.","You and 7 other people found this helpful.","7 people found this helpful."
"https://lh3.googleusercontent.com/a/ACg8ocK3GfN91Sv_ArmtRlZe9bIRwbtFMx-ur1YmEon2pH6lWm0RGQ=s128-w32-d-h32-cc-rp","Frances Orchard","4 years ago","Very good film.  Well acted; good storyline; stands the test of time.  The  film is almost 50 years old, but it is still a classic and is attracting new,  younger audiences. Just a Shame many of today's films don't measure up, particularly as the cost was a fraction of today's budgets.","You found this helpful.","Was this review helpful to you?"
"https://lh3.googleusercontent.com/a-/ALV-UjUka1w6sBua2e1FGtuUne33zuNb3iI1C1GfI2lUp_9Hjs_FB0E=s128-w32-d-h32-cc-rp","Indranil Ghosh","4 years ago","The Godfather ""Don"" Vito Corleone is the head of the Corleone mafia family in New York. He is at the event of his daughter's wedding. Michael, Vito's youngest son and a decorated WW II Marine is also present at the wedding. Michael seems to be uninterested in being a part of the family business. Vito is a powerful man, and is kind to all those who give him respect but is ruthless against those who do not. But when a powerful and treacherous rival wants to sell drugs and needs the Don's influence for the same, Vito refuses to do it. What follows is a clash between Vito's fading old values and the new ways which may cause Michael to do the thing he was most reluctant in doing and wage a mob war against all the other mafia families which could tear the Corleone family apart","You found this helpful.","Was this review helpful to you?"
